,id,timestamp,product_id,estimated_stock_pct
110,b8d0dfb2-8687-47d1-90ec-c720b91637ae,01-03-2022 9:17,731d3051-6ab4-45a2-a5fd-b3b045ebb480,0.55
111,dddae904-f3d6-4f2d-93cb-823d7a7e5a3c,01-03-2022 10:19,c9efdd15-3719-474a-8460-e1b77912c4a2,0.94
112,e5fe1a04-961f-41c1-b522-96b46aba642a,02-03-2022 15:21,b2dfc42b-cf7f-458d-a2d4-9640e19b5c73,0.08
113,e2696bb9-f782-4f53-b484-8b555e120bee,06-03-2022 18:07,cb348f80-8092-496e-91c8-af88d817ec42,0.07
114,b681984d-5851-4067-975d-58bfd0ffc2bb,05-03-2022 19:25,4c529bbb-2443-43c7-806d-6e09c86ea578,0.22
115,06f6f637-b719-4e7b-b97f-fe934ea31a0e,07-03-2022 11:15,9ed419c7-391a-4b1a-87d9-b311ebe93c75,0.47
116,6eede845-610d-471b-84c7-074aa5d97349,02-03-2022 15:13,fbeb39cc-8cd0-4143-bdfb-77658a02dec9,0.63
117,37a52be1-31f4-44b1-aacb-55bbaeccf06b,07-03-2022 9:24,04ec02a4-045f-409e-9161-bb7ccb1d8b05,0.59
118,87021566-8f94-4409-8fa2-50ba3301c05c,02-03-2022 19:14,6232cdff-0954-496a-b645-09c79abbd6e0,0.53
119,b24562e0-441e-4081-a2ae-e8929da9db4c,05-03-2022 13:24,0f0341de-4b99-43bf-b4bb-f60af2131d68,0.82
120,7b28a7e9-e14f-4b66-8206-ba09828ac607,06-03-2022 10:47,29b1e0a9-df6c-40d2-967e-90e4befcb06b,0.5
121,a57b9551-470a-46d5-9ff1-2f750df1f21a,02-03-2022 17:33,891e242e-4e58-469f-8de1-a60ffa8eb286,0.52
122,4fd16e5a-c421-4929-b308-310661ceecdc,07-03-2022 16:00,31dc85c1-1c5f-4d5a-a79a-1a302c27192c,0.11
123,833f4d7d-2592-480d-93f8-1276637a6708,05-03-2022 13:59,a13bd36b-acd1-402a-a009-4d1472e5e34a,0.47
124,48552c33-28f2-45e2-91f5-73334bdd4f5c,02-03-2022 19:03,b3588df6-8fea-4438-827b-ea2a01f25cb4,0.1
125,e1456ff3-3775-4f16-b153-6e6297d39216,07-03-2022 10:55,4a5b62f3-755f-4b82-9eaa-2e124d02d203,0.52
126,66a196c9-6fc4-4069-be1e-1fe7831993be,03-03-2022 11:32,49f7d4a9-713a-4824-b378-aebb33ff8b2f,0.55
127,0ef5f147-f619-43b2-ba5c-ef4aa1310bde,04-03-2022 9:54,323bd298-7417-45df-b9a6-28bfd9c5b09a,0.98
128,7f310c26-21f1-4d1b-ac25-d6723db2f27f,01-03-2022 14:46,6e8ccbee-64de-4ef7-b63b-ff72818cb29b,0.54
129,59e62659-bf3e-4444-99a1-05b1a67e8c61,02-03-2022 13:00,146d5e4d-992a-4db7-904d-b8af359b80a7,0.2
130,d7271e92-ba25-4640-85eb-d9ade09b019c,07-03-2022 13:17,81e2fcc6-1e50-4eff-975f-751f18e76444,0.75
131,f5a8e7f3-0136-4d2d-ab39-ba7151757c6b,06-03-2022 12:27,40e07bbe-2b32-4f6c-ad9c-b0237e355842,0.12
132,6eec0391-81a9-4367-8163-18f398ad57d0,03-03-2022 10:46,49f7d4a9-713a-4824-b378-aebb33ff8b2f,0.44
133,dd2aaad0-b187-4aaf-9bb5-15b8d3b769e6,02-03-2022 10:37,3bc41fec-bf85-4354-b832-d56751d2f283,0.09
134,abf1e361-ba3a-4ad3-9ab4-bfcd5309b687,06-03-2022 18:54,b4c404b8-6075-4b35-8b87-976e4ce3abd0,0.31
135,4dc6a6f8-8391-433a-a604-85c65d818365,07-03-2022 15:00,b2dfc42b-cf7f-458d-a2d4-9640e19b5c73,0.62
136,eb7cd4e7-2bab-4720-95ac-d4b387d2cc61,07-03-2022 11:20,f6eb0ee8-85d5-4c52-a8ed-1dcf8b581647,0.23
137,b7c2b8c6-dac4-4261-900e-7ecfbd31b5f4,01-03-2022 11:29,89b0e893-4ad9-4c23-af8d-668def0f3b62,0.2
138,fa31e848-e3d8-4cc8-a51f-b8fb0d95078d,03-03-2022 13:32,7728f4a2-89f6-4611-97b5-233187c53c3c,0.4
139,5684a18d-1d8e-4a1d-aa06-df3891b71678,03-03-2022 11:46,38392484-76da-4399-99b0-3f05dbe2cb83,0.61
140,7eabe5fc-736c-4e1a-b1b4-b5ad37e034e7,04-03-2022 13:14,049b2171-0eeb-4a3e-bf98-0c290c7821da,0.86
141,82022920-0c71-43ca-a7a5-6c72e4d8d5b2,05-03-2022 19:54,088aa3ae-70f3-45af-8d63-15102b71bead,0.01
142,853af126-5942-43fa-95b6-c277ce3e1016,05-03-2022 17:57,4cb50be9-8c24-458c-b32b-99ad0a236af6,0.03
143,fbf2bf17-9ef2-4653-a83a-510f51f855e4,04-03-2022 18:22,b4c404b8-6075-4b35-8b87-976e4ce3abd0,0.65
144,15e2c078-c5cd-4e99-b672-fd54149183ec,06-03-2022 12:23,80210c7b-dba0-4f1c-8b6e-79686fdbe410,0.88
145,d84495e6-54d9-4e1c-8b0b-ef3527ba5138,02-03-2022 11:08,9708cf5b-aa69-4320-a013-9d234c40e63f,0.86
146,4c406528-c027-4860-8da8-ecc9832e27b1,03-03-2022 9:24,a40127d9-b081-4a0b-a154-011320a69c74,0.7
147,a8623abc-1a92-4b46-8933-523de9971196,01-03-2022 15:30,3c4d8881-cec2-4a4f-8915-74140a3c6db7,0.52
148,85b0aa78-bd17-48cb-ab78-59b0503b4619,03-03-2022 12:27,100ab1ec-39f5-41bd-984f-485039575827,0.69
149,6a1a9e00-2f19-4f1a-9c45-3f44374766c9,02-03-2022 10:11,1af1cbf1-e439-4cb4-937f-be983d8ffd29,0.95
150,a8b3893d-f073-438b-a144-3b7eea19776e,07-03-2022 19:25,f01b189c-6345-4639-a8d1-89e1fc67c443,0.92
151,764d73c4-0e79-421d-92cf-ed12615714c6,02-03-2022 12:23,ad81b46c-bf38-41cf-9b54-5fe7f5eba93e,0.52
152,3aa94753-9006-498e-96a1-20845c4097bb,03-03-2022 17:12,84963528-84f2-4aac-a575-b7da573cf04f,0.6
153,0f6cd7b7-8e02-4218-8940-d02a33e4648a,01-03-2022 19:46,0b59b73f-8950-4bbf-9125-03f5252a5f19,0.16
154,29514dbe-ee20-437d-b92f-1e0d34248d9a,04-03-2022 10:41,8e21dcec-d775-4969-8334-05a37a5fd189,0.65
155,11105423-caa5-44b1-94a5-abedffde435f,07-03-2022 14:59,0ddc2379-adba-4fb0-aa97-19fcafc738a1,0.64
156,5cfbfd83-f9ee-41ca-8606-e25cd741938b,02-03-2022 17:56,83c88e75-20c2-45b1-be9d-6cb808707dfb,0.06
157,b92469c3-efb1-4f13-a984-f3982a4d4620,01-03-2022 16:33,6e8ccbee-64de-4ef7-b63b-ff72818cb29b,0.97
158,0c7607e5-0843-4299-ad3a-d12a2857d7c4,01-03-2022 17:24,088aa3ae-70f3-45af-8d63-15102b71bead,0.94
159,131d34f8-3fb0-426e-983a-a2adf182e932,04-03-2022 12:40,54b479bb-7e7a-4e63-8bef-1a1e17fefd1f,0.9
160,93be1c90-f98f-45ef-9fd8-0c1ba068beac,02-03-2022 9:11,6b90c486-a466-41f6-8142-dad072221e23,0.11
161,a9b40b39-fadb-451d-8aa8-c81a153cd55c,05-03-2022 10:56,1a98e37e-9c10-43a5-be3e-860555a09cec,0.78
162,20d7956a-6978-4c7a-931b-375f187fbf12,04-03-2022 12:45,3e417ee2-f68c-4042-9f0e-b89ff3f14f62,0.29
163,daf5839a-5d5c-4958-8a7d-20f814d446e9,03-03-2022 19:29,7e33937d-7b4d-426c-a72f-382485b6df26,0.16
164,5540da96-885e-4d17-aa33-5720ca9b57d5,03-03-2022 9:16,3bc6c1ea-0198-46de-9ffd-514ae3338713,0.25
165,6adb7909-3d4c-40f0-9b57-6cce7a92da9a,05-03-2022 12:31,088aa3ae-70f3-45af-8d63-15102b71bead,0.12
166,55726515-a1cd-4927-b1a1-93da99c44358,05-03-2022 10:03,107cb949-f28d-4a4d-969b-05d17f0f53a8,0.85
167,d78c702b-e930-4aec-a3c6-9bee1ab2912a,03-03-2022 9:36,3fbf5c52-e83a-4476-8475-07ce81e1bdb8,1
168,5db9121e-bb69-4e04-865d-5d4d6dbc27d4,07-03-2022 9:27,29110d35-9473-4ae4-b971-0fb62825aa9a,0.51
169,f35ce188-fdf3-42c1-8d83-1d8977d89b7b,06-03-2022 9:23,3e417ee2-f68c-4042-9f0e-b89ff3f14f62,0.09
170,e5405829-4773-48ff-bab2-7e37b228a7f0,02-03-2022 10:04,b3588df6-8fea-4438-827b-ea2a01f25cb4,0.38
171,92495b56-a51e-42c2-83d7-575b5de98428,03-03-2022 16:07,20a9bd7b-daff-4b8b-bdc1-2e8f9a0277fa,0.76
172,e65514e8-2935-4921-baf8-2a9cf849a7f2,04-03-2022 17:52,3bc6c1ea-0198-46de-9ffd-514ae3338713,0.23
173,a376afcb-45fc-4645-999b-1b63431c7ea9,02-03-2022 13:49,e8f4deca-106d-423c-b365-bb4beedb1eb6,0.61
174,7d1f9eb7-669d-4d38-b8f9-7da31f10139d,05-03-2022 14:08,0cc2986e-934c-447e-8f7b-a57b2ceb8693,0.58
175,b4d69e99-b896-441f-adeb-e46b8ec81213,03-03-2022 10:50,592e6546-5e4c-4365-bbea-179f1d198141,0.71
176,14711fc3-ad28-4416-b10b-67a043a378e5,01-03-2022 13:51,3cf08828-7cff-47f4-8bfb-1c7aa3b2b407,0.32
177,7d4e4ac7-1309-41c6-b9d2-bf165d594552,04-03-2022 16:37,adfbf330-cb1a-4c42-933d-f8fbee4696ad,0.14
178,c992b17e-05b7-4bc6-b633-bbc35e0c0dd7,07-03-2022 9:06,21a3dbd8-8da7-4c22-ac53-08945fcb7cc6,0.18
179,ef8014b7-6802-4657-b6ec-8bbb50932f39,05-03-2022 17:55,9544c762-4800-4bf0-af5a-564dbc1b1aef,0.51
180,55e2a0b2-7fa4-4a46-9be0-5b002840a938,04-03-2022 12:25,e22ea344-cea3-42fe-bb97-9a99fa7c6987,0.79
181,838672ce-5322-43ed-ac27-a27f6362dc30,02-03-2022 14:44,b4c404b8-6075-4b35-8b87-976e4ce3abd0,0.85
182,ea35d8e3-8917-4a3b-b8bd-0bf1fd1e33df,05-03-2022 12:29,25ea1db6-98fe-4e53-9b4f-d8b6f14b6485,0.08
183,0fb7cd8b-b1a4-4b3e-b727-0abe81d16b0e,04-03-2022 13:08,8e21dcec-d775-4969-8334-05a37a5fd189,0.24
184,2de9cee8-60be-4620-979f-8c942817b8f9,05-03-2022 16:43,73d0a0ef-a231-49ae-acea-42c67eda1e4f,0.75
185,d6046e0c-10ce-48fe-8e56-d199584a8542,06-03-2022 16:59,140c1db0-d75d-408d-a8a5-ea408188341d,0.45
186,71f93a1f-6a29-41aa-8de8-38363e5266af,03-03-2022 11:38,e192d4a3-6458-41ae-a6ba-135ed1d4f0fc,0.5
187,97f393fc-2648-43cf-ac1b-ea70ca58635e,01-03-2022 13:07,49f7d4a9-713a-4824-b378-aebb33ff8b2f,0.68
188,a27841fe-9ee9-48f6-ae9a-134444bad21d,03-03-2022 19:56,951aba8f-b7fc-4fba-b188-b9978cb96304,0.25
189,6e6a42c9-9d14-40d3-a68b-762fbeaac752,07-03-2022 11:14,4cb50be9-8c24-458c-b32b-99ad0a236af6,0.08
190,47e84396-d550-4af7-9569-866584e4ec7f,02-03-2022 11:40,3e417ee2-f68c-4042-9f0e-b89ff3f14f62,0.6
191,2ccbfc0b-269a-494b-bdfe-c1e3e8ae0c13,01-03-2022 11:25,ad81b46c-bf38-41cf-9b54-5fe7f5eba93e,0.42
192,ba076ca5-0bd7-42fd-8262-917d423c2aff,07-03-2022 14:07,9ed419c7-391a-4b1a-87d9-b311ebe93c75,0.02
193,6be460c5-76d8-4dd8-ae5d-78871ce92681,07-03-2022 10:46,3bc41fec-bf85-4354-b832-d56751d2f283,0.26
194,4fcd04af-d8b9-4969-bb5a-7e7aa4043648,06-03-2022 11:23,49f7d4a9-713a-4824-b378-aebb33ff8b2f,0.03
